Hello,0.40047627687454224,0.9553039073944092,0.4915580749511719,0.9368082284927368,0.568958580493927,0.8622223138809204,0.6233217120170593,0.7975821495056152,0.670209527015686,0.755249559879303,0.5362139940261841,0.668450653553009,0.575162410736084,0.5781620740890503,0.5994001626968384,0.5218002796173096,0.6225244402885437,0.4736449718475342,0.47727170586586,0.6432549953460693,0.4894849956035614,0.5240522623062134,0.5042280554771423,0.4538842439651489,0.5209534168243408,0.39481252431869507,0.4199981391429901,0.6542218327522278,0.42301344871520996,0.5449455976486206,0.4364467263221741,0.4816828668117523,0.45595023036003113,0.4287182688713074,0.3630141019821167,0.695285975933075,0.3477843403816223,0.6083767414093018,0.35268476605415344,0.5626447796821594,0.36723700165748596,0.52737957239151
Hello,0.3734852075576782,0.8374257683753967,0.48246651887893677,0.782877504825592,0.5608908534049988,0.7130746841430664,0.6168850660324097,0.6558988690376282,0.66097092628479,0.6203112602233887,0.5229588747024536,0.5398974418640137,0.5585909485816956,0.4481724798679352,0.58351069688797,0.38334178924560547,0.6061712503433228,0.3268989622592926,0.46668747067451477,0.5049155950546265,0.4746452271938324,0.38936179876327515,0.4856839179992676,0.3126714825630188,0.5004767775535583,0.24755966663360596,0.4110540449619293,0.4965299963951111,0.4149116277694702,0.39283737540245056,0.42786720395088196,0.32076945900917053,0.44467777013778687,0.2616119980812073,0.3547195792198181,0.5171721577644348,0.34477782249450684,0.4332667887210846,0.35308897495269775,0.3798520863056183,0.36941415071487427,0.33609193563461304
Hello,0.373807817697525,0.6420711278915405,0.4643121063709259,0.6004934906959534,0.5241745710372925,0.5140413045883179,0.5646117925643921,0.44424593448638916,0.6035774350166321,0.4061543643474579,0.44979071617126465,0.33208879828453064,0.46281224489212036,0.2206152081489563,0.46451297402381897,0.1542035937309265,0.46337124705314636,0.09738948941230774,0.391717791557312,0.3169507384300232,0.36644601821899414,0.17270010709762573,0.3523854613304138,0.0847243070602417,0.3389071226119995,0.016350775957107544,0.34127378463745117,0.33283939957618713,0.30884259939193726,0.2063305377960205,0.294182687997818,0.12831707298755646,0.28088080883026123,0.05834868550300598,0.29590940475463867,0.37494248151779175,0.2651365399360657,0.2802904546260834,0.25092294812202454,0.22133253514766693,0.24208036065101624,0.16173800826072693
Hello,0.3515843152999878,0.7069061994552612,0.46079176664352417,0.6305484175682068,0.5305981040000916,0.5316189527511597,0.5757390260696411,0.45186156034469604,0.6111062169075012,0.40874308347702026,0.44415482878685,0.34988003969192505,0.45842480659484863,0.24608749151229858,0.46761611104011536,0.1791888177394867,0.472210168838501,0.11560386419296265,0.39208686351776123,0.3332369029521942,0.3695734739303589,0.20837995409965515,0.3584224283695221,0.13165515661239624,0.34830406308174133,0.06881600618362427,0.3464794158935547,0.3435564339160919,0.3148622512817383,0.22991696000099182,0.30274659395217896,0.15605750679969788,0.29051780700683594,0.08892384171485901,0.30250728130340576,0.38726744055747986,0.27027058601379395,0.29156696796417236,0.2510071396827698,0.23036107420921326,0.2372172623872757,0.1666877269744873
Hello,0.3452363610267639,0.6787368059158325,0.44319820404052734,0.6891852617263794,0.5351772308349609,0.663305401802063,0.6068012118339539,0.6278015971183777,0.664277195930481,0.6097111701965332,0.5579577684402466,0.473829448223114,0.6273484230041504,0.40960049629211426,0.6641427278518677,0.36745887994766235,0.6924176216125488,0.3277851343154907,0.5178207159042358,0.41451895236968994,0.5757585763931274,0.3066149950027466,0.6083086133003235,0.24563798308372498,0.6369195580482483,0.19430790841579437,0.4677519202232361,0.38361960649490356,0.5157939195632935,0.28070804476737976,0.5468792915344238,0.22632552683353424,0.5772019028663635,0.18155331909656525,0.40717822313308716,0.3754875957965851,0.43490609526634216,0.2934211492538452,0.45617735385894775,0.2543213367462158,0.47914689779281616,0.22239725291728973
Hello,0.33055126667022705,0.705237627029419,0.4264017641544342,0.6381069421768188,0.5004327893257141,0.5439744591712952,0.549210250377655,0.4650135636329651,0.568232536315918,0.417987585067749,0.4518612027168274,0.3722294270992279,0.46994748711586,0.25638771057128906,0.4819268584251404,0.19308945536613464,0.4943374693393707,0.1415022313594818,0.4012312889099121,0.35983482003211975,0.3998279571533203,0.23257029056549072,0.4061490297317505,0.15611612796783447,0.41173267364501953,0.09412449598312378,0.3523446321487427,0.3719429671764374,0.34323740005493164,0.2547808885574341,0.3545989394187927,0.18793818354606628,0.36625102162361145,0.1366959810256958,0.3015824854373932,0.40325817465782166,0.29603150486946106,0.3212306499481201,0.30246883630752563,0.28010374307632446,0.31348085403442383,0.2468281388282776
Hello,0.3376747667789459,0.6731210947036743,0.42098867893218994,0.6136208176612854,0.47789543867111206,0.5224484205245972,0.5194025635719299,0.4476025104522705,0.5487062931060791,0.3980870544910431,0.4198320806026459,0.35660848021507263,0.4358965754508972,0.24891623854637146,0.44038620591163635,0.1891687661409378,0.4409298300743103,0.13910865783691406,0.3682335317134857,0.3440409302711487,0.36107027530670166,0.2118508666753769,0.3527733087539673,0.13637197017669678,0.34071826934814453,0.0771310031414032,0.3217639923095703,0.35644757747650146,0.3068409860134125,0.2384910136461258,0.29986572265625,0.16975617408752441,0.29134127497673035,0.11151185631752014,0.27679091691970825,0.3913711607456207,0.2616518437862396,0.30524691939353943,0.25407329201698303,0.25316160917282104,0.24800635874271393,0.20435571670532227
Hello,0.3532868027687073,0.6468076705932617,0.42262300848960876,0.6400101184844971,0.4930022954940796,0.5739521384239197,0.5394405722618103,0.5133020281791687,0.5798252820968628,0.4755229949951172,0.42296186089515686,0.4239885210990906,0.4301745295524597,0.3635423183441162,0.4487698972225189,0.3759448528289795,0.463213175535202,0.40735143423080444,0.3799093961715698,0.40577396750450134,0.3842230439186096,0.3437887728214264,0.4042435884475708,0.35305505990982056,0.4226354956626892,0.3805282711982727,0.33583319187164307,0.3999556601047516,0.33772310614585876,0.3273947536945343,0.35831284523010254,0.3185298442840576,0.37880218029022217,0.329406201839447,0.28934815526008606,0.41116464138031006,0.2802521586418152,0.3356460630893707,0.2847177982330322,0.2917989492416382,0.2937781810760498,0.263825923204422
Hello,0.33365947008132935,0.6924508810043335,0.4193957448005676,0.6468534469604492,0.48999136686325073,0.5732400417327881,0.5414724349975586,0.5091843605041504,0.577472984790802,0.4640081226825714,0.42077910900115967,0.37112298607826233,0.4104830324649811,0.25585445761680603,0.3931547701358795,0.18186715245246887,0.37703990936279297,0.1216367781162262,0.37719205021858215,0.3596018850803375,0.36346346139907837,0.2348981648683548,0.3474617600440979,0.15820379555225372,0.33113646507263184,0.0980963408946991,0.3346365988254547,0.3699937164783478,0.3195849359035492,0.25117674469947815,0.3112019896507263,0.18334563076496124,0.30161526799201965,0.128898024559021,0.2910892069339752,0.39993953704833984,0.28276532888412476,0.3088047206401825,0.27650582790374756,0.25519970059394836,0.2708667814731598,0.20812566578388214
Hello,0.3163425922393799,0.712221086025238,0.41626226902008057,0.7125341892242432,0.5091049671173096,0.6673381328582764,0.5757495760917664,0.6097974181175232,0.6249284744262695,0.5691337585449219,0.5113365650177002,0.49039965867996216,0.5719690918922424,0.40939435362815857,0.6071879863739014,0.3617042303085327,0.6354800462722778,0.31687238812446594,0.4685249328613281,0.44390180706977844,0.5110063552856445,0.33298802375793457,0.535580039024353,0.2684112787246704,0.5565456748008728,0.21203407645225525,0.42013445496559143,0.42518913745880127,0.4570988416671753,0.32480183243751526,0.4812079071998596,0.26607388257980347,0.5037190914154053,0.21574102342128754,0.3623693585395813,0.4250446856021881,0.38310661911964417,0.34721875190734863,0.4010462462902069,0.30626219511032104,0.42080584168434143,0.2680665850639343
